county1,distance,county2,n_distance
39,187.9454207,181,0.492833195
39,187.9838504,87,0.492940517
39,191.9746219,151,0.504085497
39,205.1607611,127,0.540910269
39,205.2842947,153,0.54125526
39,208.5306529,3,0.550321325
41,17.43938993,29,0.016663059
41,23.20128722,139,0.03275424
41,25.79732219,147,0.040004155
41,25.81257267,19,0.040046745
41,25.98844278,45,0.040537895
41,34.07317944,35,0.063116042
41,37.75831959,23,0.073407488
41,39.17516198,183,0.077364287
41,39.73917703,115,0.078939405
41,40.42892107,173,0.080865645
41,46.00376274,39,0.096434438
41,52.73488538,79,0.115232363
41,53.41972667,49,0.117144911
41,57.2331818,53,0.127794701
41,58.240506,21,0.130607844
41,58.24866687,33,0.130630634
41,60.09940657,113,0.135799173
41,65.50499327,107,0.15089529
41,67.79458122,51,0.157289394
41,70.93818109,75,0.166068488
41,71.76064428,25,0.168365371
41,73.22961391,159,0.172467745
41,76.45563562,167,0.181477016
41,76.54903678,135,0.181737857
41,77.00200645,101,0.18300286
41,79.87173875,105,0.191017127
41,85.15661822,129,0.205776146
41,85.4143904,179,0.206496023
41,85.77511846,121,0.207503424
41,87.80683714,203,0.21317738
41,88.9159721,5,0.216274848
41,92.85979974,191,0.227288728
41,93.51156868,185,0.229108915
41,93.67648089,47,0.229569463
41,95.21451894,125,0.233864724
41,96.78070362,91,0.238238589
41,97.15084018,117,0.239272265
41,102.7193523,27,0.254823381
41,105.2159806,137,0.261795685
41,105.4005405,123,0.262311103
41,105.8736062,63,0.263632228
41,107.674868,143,0.26866259
41,108.0122326,81,0.269604744
41,108.1849276,17,0.270087028
41,110.6891964,119,0.277080669
41,113.9971452,155,0.286318738
41,114.4012525,99,0.287447283
41,115.4323047,57,0.29032669
41,116.0117912,193,0.291945015
41,116.771472,189,0.294066567
41,116.9470352,197,0.29455686
41,117.3720317,65,0.295743743
41,118.7537955,61,0.299602578
41,120.1965298,171,0.303631684
41,123.5810019,83,0.313083459
41,123.7388736,175,0.313524345
41,126.3620518,93,0.320850063
41,127.9678056,163,0.325334433
41,128.2913256,55,0.326237923
41,129.4456251,169,0.329461521
41,131.4998532,145,0.335198339
41,132.1248752,11,0.336943831
41,132.1609922,95,0.337044694
41,134.7175394,9,0.344184333
41,136.8012757,13,0.350003558
41,138.0073618,59,0.35337178
41,138.1836818,109,0.353864187
41,140.2611553,165,0.359665922
41,142.0725321,149,0.364724532
41,144.3047534,43,0.37095843
41,145.7237704,199,0.374921301
41,146.0637261,157,0.375870692
41,146.8539736,187,0.378077606
41,146.9546947,133,0.378358889
41,148.0355309,103,0.381377327
41,148.3438556,73,0.382238382
41,149.8122678,37,0.386339199
41,150.1108799,31,0.387173129
41,150.3565383,77,0.387859177
41,150.5576048,89,0.388420693
41,155.3549822,69,0.401818271
41,158.317537,1,0.410091762
41,160.4173863,71,0.415955985
41,161.8281938,67,0.419895931
41,163.1049217,195,0.423461433
41,163.208247,151,0.423749988
41,163.2147801,87,0.423768233
41,165.5122045,131,0.430184223
41,167.3545522,141,0.435329325
41,167.7689585,181,0.436486633
41,170.329017,161,0.443636077
41,177.1594052,111,0.46271122
41,178.1083101,127,0.465361215
41,179.1500182,7,0.468270381
41,181.5898289,97,0.475084011
41,181.6853998,15,0.47535091
41,182.8853955,153,0.478702124
41,184.2619022,201,0.482546278
41,188.5417798,3,0.49449864
41,193.691911,177,0.508881349
41,207.1365259,85,0.546427963
43,18.60000936,89,0.019904306
43,22.854441,31,0.031785606
43,25.46206887,93,0.039067897
43,28.43271455,197,0.047363984
43,35.25955076,37,0.066429207
43,37.64581677,111,0.073093303
43,41.95650062,63,0.085131698
43,46.74181983,97,0.098495601
43,49.73754573,7,0.106861729
43,50.59055808,91,0.109243926
43,54.25484303,99,0.119477131
43,62.91090429,103,0.143650809
43,64.52142688,201,0.148148496
43,64.76261427,141,0.148822057
43,70.45688099,105,0.164724367
43,77.25873569,155,0.183719824
43,77.34112722,75,0.183949918
43,80.73875839,11,0.193438442
43,86.32063837,123,0.209026891
43,87.19264093,53,0.211462122
43,87.99103796,177,0.213691796
43,93.76533355,203,0.229817601
43,94.25429005,195,0.231183104
43,95.63992228,15,0.235052743
43,101.7508672,113,0.252118705
43,102.8139586,175,0.255087587
43,111.1939888,73,0.278490397
43,114.17781,143,0.286823278
43,114.5090805,85,0.287748413
43,116.5762823,183,0.293521463
43,118.4923973,19,0.298872574
43,118.9696309,179,0.300205339
43,123.0088843,39,0.311485713
43,127.3290544,95,0.3235506
43,130.0519966,147,0.331154928
43,131.0387409,161,0.333910597
43,136.4633474,107,0.34905983
43,144.3047534,41,0.37095843
43,144.4405868,131,0.37133777
43,145.0250166,115,0.3729699
43,146.0944631,57,0.37595653
43,146.6950783,125,0.377633861
43,148.5360144,187,0.382775021
43,151.1848139,45,0.390172292
43,154.6748454,129,0.399918861
43,155.6374016,139,0.40260698
43,161.7204439,29,0.419595019
43,164.4045692,71,0.427090943
43,165.7690166,109,0.430901419
43,166.6129414,167,0.433258237
43,171.1863963,21,0.44603047
43,172.1529874,17,0.448729857
43,174.5117218,173,0.455317066
43,174.7773231,23,0.456058808
43,176.2946998,169,0.460296367
43,178.3718801,35,0.466097284
43,184.4386376,137,0.483039844
43,188.9570021,67,0.495658226
43,190.7910151,9,0.500780052
43,195.4688225,135,0.513843709
43,195.5849529,49,0.514168025
43,196.7508672,79,0.51742406
43,197.5586378,33,0.519679911
43,197.7145713,171,0.520115384
43,202.9829136,51,0.53482822
43,203.1143865,117,0.535195383
43,207.2639498,1,0.546783819
43,210.5388365,61,0.555929555
43,212.5975504,149,0.561678901
43,215.5379285,25,0.569890459
43,216.9130339,5,0.573730699
43,216.9881241,159,0.573940403
43,217.2867585,101,0.574774396
43,225.6769348,121,0.59820554
43,225.7748837,83,0.598479081
43,229.792347,119,0.609698602
43,229.8887292,13,0.609967767
43,235.0731644,27,0.624446277
43,235.7087842,185,0.626221365
43,237.012089,191,0.629861088
43,237.3415154,47,0.630781073
43,249.3350531,81,0.664275282
43,251.7700317,189,0.671075417
43,253.0916606,163,0.674766314
43,260.1607839,193,0.69450817
43,261.3646502,65,0.697870192
43,269.0233421,145,0.719258529
43,270.400799,55,0.723105336
43,270.5880701,133,0.723628326
43,277.865737,157,0.743952579
43,282.2347977,59,0.756154002
43,284.354942,165,0.762074903
43,288.2809885,199,0.773039126
43,289.2060827,77,0.775622625
43,299.6175956,69,0.804698732
43,306.3482803,87,0.823495434
43,307.3803721,151,0.826377744
43,308.7114288,181,0.83009497
43,322.0069112,127,0.867225104
43,325.113357,153,0.875900437
43,329.4969214,3,0.888142365
45,24.07036876,23,0.035181313
45,25.98844278,41,0.040537895
45,27.68563918,29,0.045277635
45,35.0954201,183,0.065970841
45,38.46189593,35,0.075372358
45,39.74505208,19,0.078955812
45,46.66233073,33,0.098273613
45,46.82639682,139,0.098731798
45,50.3027496,147,0.108440167
45,51.33155413,79,0.111313297
45,59.61710442,173,0.134452253
45,62.79762068,49,0.143334443
45,65.6971351,115,0.151431882
45,66.34147569,101,0.153231324
45,68.09325119,53,0.158123486
45,69.26175782,159,0.161386761
45,70.34394502,39,0.164408972
45,74.05879597,75,0.174783391
45,75.4945483,25,0.178793
45,80.87092781,113,0.19380755
45,82.08970782,21,0.197211222
45,82.49336297,51,0.198338505
45,85.3499899,185,0.206316172
45,88.67323046,47,0.215596946
45,91.2297735,107,0.222736573
45,93.67582274,191,0.229567625
45,94.09834479,105,0.230747598
45,94.97386205,121,0.233192644
45,97.45553175,135,0.240123173
45,101.0859015,91,0.250261663
45,101.9248804,167,0.252604669
45,105.6702603,5,0.263064347
45,108.8281833,203,0.27188344
45,109.6561836,179,0.274195787
45,111.1435175,129,0.278349446
45,112.3948042,193,0.281843899
45,114.2971547,81,0.287156571
45,116.4382982,27,0.293136116
45,116.6489684,63,0.293724452
45,118.0699397,65,0.297692782
45,119.6802745,117,0.302189944
45,121.0375555,125,0.305980407
45,122.8577247,197,0.311063571
45,125.6227048,123,0.318785298
45,128.1768318,189,0.325918178
45,129.3596203,119,0.329221337
45,129.6190702,99,0.329945899
45,130.5435224,137,0.332527606
45,131.1639777,143,0.334260344
45,132.7245605,55,0.338618565
45,132.9718205,155,0.339309085
45,134.0895129,17,0.342430451
45,134.5134257,59,0.343614307
45,136.6870839,93,0.349684656
45,139.9428111,165,0.358776886
45,140.5092976,145,0.360358906
45,140.9436254,57,0.361571848
45,142.5079898,61,0.36594063
45,143.7539081,163,0.369420091
45,145.2740671,171,0.37366542
45,145.6132098,83,0.37461254
45,145.730258,175,0.374939419
45,148.9800199,199,0.38401499
45,151.1848139,43,0.390172292
45,151.3465025,11,0.390623838
45,151.9301459,69,0.392253772
45,153.15177,31,0.395665386
45,155.4334824,169,0.402037497
45,156.112982,95,0.403935127
45,157.6731041,77,0.408292062
45,158.1589565,157,0.409648896
45,159.8089088,13,0.414256698
45,160.1956506,89,0.415336747
45,160.5593368,9,0.416352409
45,162.078549,151,0.420595095
45,162.1436085,37,0.420776785
45,162.57437,133,0.421979768
45,163.9730869,109,0.425885948
45,164.4087495,103,0.427102617
45,165.0863156,87,0.428994848
45,167.1747865,149,0.434827296
45,170.3026768,73,0.443562517
45,171.7319858,187,0.447554131
45,172.6296568,181,0.450061046
45,177.8972479,127,0.464771784
45,182.5446571,195,0.477750548
45,182.7748401,141,0.478393377
45,183.6350925,97,0.480795794
45,184.1503571,1,0.482234767
45,185.691466,71,0.486538603
45,185.8738833,153,0.487048038
45,186.4295323,111,0.488599792
45,187.773255,67,0.49235239
45,189.4682825,131,0.497086073
45,190.8508662,7,0.500947198
45,192.9877642,3,0.506914887
45,193.0282126,161,0.507027847
45,197.9119948,201,0.520666727
45,200.0047616,15,0.526511171
45,209.8848182,177,0.554103086
45,225.5349976,85,0.597809154
47,11.47271592,185,0
47,20.44686883,159,0.025062009
47,20.8212544,191,0.026107551
47,23.85900849,193,0.03459105
47,27.01084561,101,0.043393147
47,32.78292699,25,0.05951277
47,35.15281279,65,0.066131121
47,40.98815652,79,0.082427415
47,43.45844475,33,0.089326159
47,45.85837092,59,0.096028404
47,48.15037489,81,0.102429256
47,49.78014857,121,0.106980705
47,52.5423795,49,0.114694754
47,53.33600164,165,0.116911093
47,56.01134224,55,0.124382485
47,60.04756712,35,0.135654401
47,63.25833783,69,0.144621082
47,64.72367173,23,0.148713302
47,66.05476917,51,0.152430642
47,67.47726952,199,0.156403242
47,74.15833936,151,0.175061385
47,74.28804915,189,0.175423624
47,75.24877315,145,0.178106626
47,75.49004245,27,0.178780416
47,76.3334516,29,0.181135795
47,78.11464355,173,0.186110108
47,80.22364596,87,0.191999894
47,81.63120911,5,0.195930778
47,84.5900284,77,0.204193837
47,88.67323046,45,0.215596946
47,89.80424172,139,0.218755508
47,90.41147006,127,0.220451307
47,92.44455022,181,0.226129066
47,93.67648089,41,0.229569463
47,95.21255039,135,0.233859226
47,99.40602018,157,0.245570279
47,101.8074265,153,0.252276657
47,101.833807,163,0.25235033
47,102.2467786,21,0.253503631
47,103.9200094,119,0.258176442
47,110.9555592,3,0.277824537
47,111.081039,115,0.278174963
47,113.788379,147,0.285735719
47,115.8771457,133,0.291568992
47,116.8640877,117,0.294325213
47,119.2498958,19,0.300988031
47,123.4702165,183,0.31277407
47,126.717761,167,0.321843448
47,130.1757084,39,0.331500416
47,132.8082725,83,0.338852346
47,137.678654,107,0.352453802
47,141.5523813,61,0.363271913
47,145.0507613,129,0.373041797
47,146.3492544,137,0.376668083
47,149.6956552,113,0.386013536
47,150.154707,13,0.387295525
47,150.7336548,53,0.388912345
47,155.2763322,171,0.401598626
47,159.2092348,17,0.412581995
47,160.4704962,125,0.416104305
47,161.5134364,75,0.419016911
47,164.3314726,179,0.426886807
47,173.2570197,105,0.451813075
47,173.8417163,149,0.45344595
47,175.2090401,203,0.457264459
47,179.8118222,9,0.470118593
47,182.3940926,169,0.477330068
47,182.4815519,57,0.477574315
47,187.5217666,143,0.491650062
47,188.360791,91,0.493993195
47,193.2609227,123,0.507677734
47,198.8088681,109,0.523171414
47,199.5453696,63,0.525228233
47,200.337608,1,0.527440707
47,203.3364934,155,0.535815658
47,207.0052574,99,0.546061371
47,207.1550675,175,0.546479744
47,208.3921165,95,0.549934436
47,209.4803642,197,0.552973572
47,215.8922119,67,0.570879862
47,216.775861,187,0.573347618
47,220.0314828,93,0.582439554
47,220.6028434,11,0.584035186
47,226.074465,71,0.599315718
47,230.763452,73,0.612410595
47,237.3415154,43,0.630781073
47,239.4176198,103,0.636578985
47,239.8367396,131,0.637749456
47,241.1886112,31,0.641524812
47,243.2687085,37,0.647333874
47,244.2060486,89,0.649951573
47,249.6262764,161,0.665088577
47,250.4759828,195,0.667461542
47,259.2751321,141,0.69203482
47,270.4210294,15,0.723161833
47,270.7982166,111,0.7242152
47,272.0207263,97,0.727629288
47,272.6707789,7,0.729444682
47,277.124487,201,0.741882499
47,284.7344202,177,0.763134667
47,295.3871939,85,0.79288454
49,21.56610567,25,0.028187688
49,23.04581521,51,0.032320055
49,23.90961922,79,0.03473239
49,24.46533167,35,0.036284321
49,25.77987719,173,0.039955437
49,32.73514431,121,0.059379327
49,35.82338334,159,0.068003815
49,37.84755481,29,0.073656695
49,40.74790801,139,0.081756476
49,43.4160079,191,0.089207646
49,44.95506949,33,0.093505765
49,46.68736813,5,0.098343535
49,47.1934774,23,0.09975694
49,49.04953763,135,0.104940337
49,50.31609482,21,0.108477436
49,51.65386447,101,0.112213409
49,52.5423795,47,0.114694754
49,53.41972667,41,0.117144911
49,54.10330048,27,0.11905392
49,54.61556992,81,0.120484528
49,58.12489383,185,0.130284975
49,59.48797829,115,0.134091644
49,62.79762068,45,0.143334443
49,65.41391049,189,0.150640924
49,66.42368695,147,0.153460914
49,66.56356988,65,0.153851564
49,70.02302579,193,0.163512745
49,71.89784163,119,0.16874852
49,73.01982728,117,0.171881876
49,75.14584614,55,0.177819183
49,75.21946934,167,0.17802479
49,78.29797008,19,0.186622082
49,78.65103041,145,0.187608069
49,80.04677667,39,0.191505953
49,82.28788213,163,0.197764661
49,85.28942616,107,0.206147037
49,89.58511812,165,0.218143564
49,90.55183191,59,0.220843294
49,91.2035024,183,0.222663206
49,92.83342954,199,0.227215084
49,92.92330885,129,0.227466089
49,94.90406362,83,0.232997719
49,95.37028625,157,0.234299733
49,97.05548694,77,0.239005973
49,97.59569013,137,0.240514592
49,98.42913071,61,0.242842131
49,100.7569672,133,0.249343052
49,100.8586057,113,0.249626897
49,107.1759184,69,0.26726918
49,108.1197774,125,0.269905084
49,108.6383043,53,0.271353167
49,108.6383875,171,0.2713534
49,108.7063799,17,0.271543281
49,110.7671513,87,0.277298373
49,111.4602327,13,0.279233933
49,112.1850753,179,0.281258192
49,112.6916467,151,0.282672888
49,114.403655,181,0.287453993
49,124.2362181,75,0.314913273
49,124.7219457,203,0.316269759
49,126.6981814,127,0.321788768
49,127.6109003,105,0.324337707
49,129.0279164,149,0.328294991
49,129.8797493,153,0.330673895
49,130.1816965,57,0.331517139
49,131.2215502,9,0.334421126
49,132.0744739,169,0.336803076
49,135.1989391,3,0.345528732
49,135.2723425,143,0.345733725
49,142.6607785,123,0.366367321
49,147.4021162,109,0.379608398
49,149.6121128,91,0.385780228
49,153.0954936,1,0.395508224
49,153.2386147,155,0.395907917
49,155.248391,175,0.401520595
49,155.4247057,63,0.402012987
49,155.859319,95,0.403226726
49,159.3662714,99,0.41302055
49,164.4495358,187,0.427216521
49,165.9151573,67,0.431309544
49,169.0105117,197,0.439953903
49,169.9405698,11,0.442551265
49,174.2226329,71,0.454509731
49,175.7355154,93,0.45873474
49,178.579069,73,0.466675898
49,187.3320557,131,0.491120258
49,190.2014104,103,0.499133471
49,195.5849529,43,0.514168025
49,196.9208159,37,0.517898673
49,197.1341805,161,0.518494534
49,199.2075093,195,0.524284694
49,199.998247,89,0.526492978
49,202.8821115,31,0.534546712
49,210.3715538,141,0.555462387
49,219.5229155,15,0.581019284
49,226.349185,7,0.600082925
49,226.5110656,111,0.600535007
49,229.2370261,201,0.608147764
49,234.4980943,97,0.622840286
49,234.9665292,177,0.624148478
49,244.1992943,85,0.64993271
51,23.04581521,49,0.032320055
51,23.86503623,5,0.034607884
51,24.93219729,121,0.037588131
51,28.99676729,173,0.048939207
51,29.22757618,135,0.049583784
51,33.6605484,25,0.061963692
51,34.92501617,27,0.065494956
51,40.13385554,21,0.080041619
51,45.69955954,35,0.095584894
51,46.56126146,79,0.097991358
51,48.65265311,81,0.103831962
51,48.67342976,139,0.103889985
51,48.93198005,119,0.104612035
51,49.68168029,189,0.106705714
51,50.43647867,191,0.108813631
51,52.00934497,117,0.113206155
51,54.00075293,159,0.118767536
51,55.43342492,29,0.122768542
51,59.43518866,115,0.133944219
51,61.27248409,163,0.139075212
51,62.50908872,167,0.142528663
51,66.05476917,47,0.152430642
51,66.11290371,145,0.152592994
51,67.69415469,33,0.157008934
51,67.79458122,41,0.157289394
51,68.36999793,65,0.158896354
51,69.56007774,23,0.162219875
51,69.91023823,55,0.163197764
51,71.97069159,101,0.168951967
51,72.30143652,83,0.169875635
51,73.24373823,147,0.172507189
51,74.22499381,185,0.17524753
51,77.34394741,61,0.183957794
51,77.7373999,193,0.185056584
51,78.38832431,157,0.186874413
51,80.09968091,107,0.191653698
51,80.14460983,133,0.19177917
51,80.30038642,137,0.192214206
51,81.78980439,39,0.196373685
51,81.80858806,129,0.196426142
51,82.49336297,45,0.198338505
51,86.22443432,77,0.208758223
51,87.93084592,199,0.213523698
51,89.12113972,13,0.216847817
51,89.54788615,171,0.218039587
51,89.96214856,19,0.219196492
51,90.04954368,165,0.21944056
51,93.59581992,17,0.229344203
51,95.29644785,59,0.234093526
51,97.79331543,125,0.241066498
51,103.5965802,113,0.257273205
51,106.205858,181,0.264560104
51,106.6768248,87,0.265875367
51,106.9375724,183,0.266603554
51,107.4317417,179,0.267983615
51,108.9171011,149,0.27213176
51,110.300749,69,0.275995857
51,112.4443173,151,0.281982174
51,113.7647194,9,0.285669645
51,116.6007126,169,0.293589689
51,117.8623042,53,0.297112921
51,119.2873302,57,0.301092574
51,123.5111652,153,0.312888427
51,123.9913802,203,0.314229517
51,124.4946148,127,0.315634895
51,126.8606717,3,0.322242553
51,129.5625843,143,0.329788152
51,133.1097597,105,0.339694306
51,133.7086981,109,0.341366954
51,134.5488505,1,0.343713237
51,136.1067397,75,0.348063936
51,141.3055901,123,0.362582703
51,147.6067353,95,0.380179835
51,149.9315106,67,0.386672207
51,150.5572519,175,0.388419707
51,152.5758294,155,0.394056964
51,153.4025877,187,0.396365842
51,159.9027172,91,0.414518675
51,161.4531709,71,0.418848609
51,161.6286947,63,0.419338792
51,161.9813935,99,0.42032377
51,168.0089872,11,0.437156958
51,172.596101,73,0.449967335
51,177.4140367,131,0.463422326
51,177.7605144,197,0.46438993
51,181.4038611,93,0.474564661
51,189.1521725,161,0.496203276
51,190.3291959,103,0.499490336
51,195.6940617,195,0.514472732
51,200.3484116,37,0.527470878
51,202.9829136,43,0.53482822
51,205.3808305,89,0.541524854
51,210.6946337,141,0.556364648
51,212.5171428,31,0.561454347
51,216.6010561,15,0.572859443
51,229.4662067,7,0.608787794
51,230.6362157,201,0.612055264
51,231.5136054,111,0.614505539
51,233.8427667,177,0.62101016
51,240.5060767,85,0.639618706
51,244.2437037,97,0.650056732
53,23.10894998,75,0.032496371
53,26.91668893,105,0.043130197
53,31.48974046,19,0.055901303
53,33.26508966,113,0.060859299
53,38.47300864,183,0.075403392
53,42.18173593,91,0.08576071
53,44.84366425,147,0.093194645
53,45.64782,39,0.095440401
53,49.09617925,63,0.105070592
53,53.3631917,203,0.116987027
53,57.2331818,41,0.127794701
53,60.38967539,197,0.136609803
53,62.18800131,99,0.141631966
53,63.90469995,115,0.14642617
53,65.77257524,123,0.151642563
53,68.06431997,179,0.15804269
53,68.09325119,45,0.158123486
53,68.11289586,107,0.158178348
53,69.46831966,139,0.161963623
53,69.49113888,93,0.16202735
53,69.91875855,155,0.163221559
53,74.67242752,29,0.176497073
53,81.89267634,143,0.196660975
53,87.19264093,43,0.211462122
53,87.91530731,11,0.213480303
53,88.92235686,173,0.216292679
53,89.22844705,175,0.217147493
53,90.164765,23,0.219762337
53,91.29700649,35,0.222924334
53,91.44745095,21,0.223344478
53,91.64189006,129,0.223887486
53,92.20764515,125,0.225467464
53,93.53997836,89,0.229188255
53,94.17827391,37,0.230970815
53,94.7198514,31,0.232483272
53,95.45683442,167,0.234541435
53,97.31381342,103,0.239727398
53,104.4651452,57,0.259698836
53,106.6531532,95,0.26580926
53,108.6383043,49,0.271353167
53,109.8974115,79,0.274869461
53,112.3039101,73,0.28159006
53,112.6735644,33,0.28262239
53,114.9459102,17,0.288968342
53,115.0336014,141,0.289213236
53,115.4253178,135,0.290307178
53,117.8623042,51,0.297112921
53,118.6209277,195,0.299231519
53,120.1018005,111,0.303367135
53,120.752607,137,0.305184634
53,123.1327448,7,0.311831617
53,126.4444622,97,0.32108021
53,126.6746075,187,0.321722934
53,128.3642311,25,0.326441525
53,128.6559777,117,0.327256283
53,129.172488,109,0.328698735
53,129.3114208,169,0.329086731
53,129.8192791,201,0.33050502
53,130.3039775,159,0.331858632
53,132.2247431,101,0.337222731
53,134.2971423,15,0.343010295
53,134.458929,5,0.343462115
53,136.1854648,171,0.34828379
53,136.4344345,161,0.348979085
53,138.0272158,131,0.353427226
53,139.4576267,121,0.357421917
53,140.1080997,9,0.359238486
53,142.3881652,177,0.365605997
53,142.9505214,71,0.367176482
53,142.977132,61,0.367250798
53,149.8207847,191,0.386362984
53,149.8692384,185,0.3864983
53,150.7336548,47,0.388912345
53,151.1277701,119,0.390012986
53,151.4465591,27,0.390903264
53,154.2496341,83,0.398731378
53,155.175562,67,0.401317206
53,155.8983441,149,0.403335711
53,159.6721529,85,0.413874781
53,162.0750103,1,0.420585212
53,162.8085718,81,0.42263382
53,162.847702,13,0.422743099
53,167.4035947,189,0.435466285
53,172.5742236,163,0.449906238
53,173.2380266,193,0.451760033
53,174.1797668,65,0.45439002
53,183.6892883,55,0.480947146
53,183.8762325,145,0.481469222
53,191.0169084,133,0.501410902
53,195.0012367,157,0.512537888
53,195.2402604,59,0.513205406
53,197.1637523,165,0.518577119
53,201.4605408,199,0.530576708
53,203.6741765,77,0.536758702
53,212.5821221,69,0.561635814
53,219.3727749,87,0.580599988
53,220.1879566,151,0.582876537
53,222.4703887,181,0.589250657
53,234.8448553,127,0.623808681
53,238.4442237,153,0.633860594
53,243.292113,3,0.647399236
55,18.0687307,199,0.018420611
55,21.34537706,81,0.027571262
55,22.03826211,65,0.029506273
55,24.90066579,145,0.037500074
55,26.6031386,165,0.042254549
55,28.59309794,77,0.047811884
55,36.52756834,189,0.069970384
55,36.76700096,87,0.070639045
55,39.91610815,181,0.079433519
55,40.54882797,191,0.081200508
55,41.08409832,59,0.082695351
55,41.21709781,193,0.083066777
55,44.91035089,151,0.09338088
55,45.36421081,121,0.094648369
55,48.71178101,69,0.103997088
55,48.91567594,157,0.104566503
55,50.28932486,27,0.108402676
55,54.75503015,153,0.120873997
55,54.94095669,127,0.121393232
55,56.01134224,47,0.124382485
55,57.43719225,25,0.128364439
55,60.45643133,3,0.136796232
55,63.65172859,163,0.1457197
55,66.82800358,185,0.154590045
55,67.43094211,159,0.156273864
55,67.66749336,5,0.156934478
55,69.91023823,51,0.163197764
55,70.89787268,133,0.165955919
55,75.14584614,49,0.177819183
55,78.17080095,119,0.186266938
55,81.59257043,79,0.195822872
55,81.99382712,101,0.196943457
55,90.46131208,135,0.2205905
55,94.2553307,33,0.23118601
55,95.94967156,35,0.235917776
55,96.49718079,173,0.237446798
55,103.2599787,117,0.256333182
55,108.0273255,83,0.269646894
55,109.0229154,21,0.272427266
55,111.0170843,23,0.277996358
55,111.8072588,29,0.280203068
55,114.8072447,139,0.288581093
55,122.8449773,61,0.311027972
55,124.074489,13,0.314461614
55,128.1838481,167,0.325937772
55,128.2913256,41,0.326237923
55,129.1071265,115,0.3285162
55,132.7245605,45,0.338618565
55,137.540586,137,0.352068221
55,140.5237846,147,0.360399364
55,141.0517294,171,0.361873749
55,147.8420608,129,0.380837026
55,149.5340425,107,0.385562202
55,151.2959201,39,0.390482577
55,153.4307607,19,0.39644452
55,153.9037312,17,0.397765379
55,154.5950719,149,0.399696078
55,163.9024921,125,0.425688798
55,164.7257984,183,0.427988036
55,167.712036,9,0.436327666
55,172.9758675,113,0.451027905
55,174.8277042,169,0.456199507
55,176.6959595,179,0.461416961
55,183.6892883,53,0.480947146
55,183.9145803,1,0.481576316
55,184.1484753,57,0.482229512
55,193.8994736,203,0.509461007
55,194.3328836,109,0.510671386
55,198.2099076,143,0.521498704
55,199.2262891,75,0.52433714
55,201.5318854,105,0.530775951
55,205.4720756,67,0.541779673
55,211.1607793,123,0.557666447
55,214.3640717,95,0.566612243
55,217.2087009,187,0.574556405
55,219.4988089,175,0.580951962
55,222.4719546,155,0.58925503
55,222.6793239,71,0.589834148
55,224.7535372,91,0.595626779
55,229.7508559,63,0.60958273
55,231.5756685,99,0.614678862
55,237.7336975,11,0.631876316
55,240.7013614,73,0.640164075
55,242.0990669,131,0.64406743
55,244.0787202,197,0.649595984
55,249.8676946,93,0.665762783
55,255.6196439,161,0.681826183
55,260.2388313,103,0.694726132
55,264.8944542,195,0.707727834
55,269.7834348,37,0.721381231
55,270.400799,43,0.723105336
55,274.034231,89,0.733252378
55,278.0279007,31,0.744405451
55,280.6047401,141,0.75160176
55,285.9520766,15,0.766535202
55,299.0245254,7,0.803042472
55,300.3864398,111,0.806845874
55,300.5041246,201,0.807174531
55,303.6188475,177,0.81587298
55,309.4921321,85,0.832275231
55,309.6406308,97,0.832689941
57,22.0920118,125,0.02965638
57,24.75851942,109,0.037103103
57,30.23654694,169,0.052401525
57,31.9502885,143,0.05718747
57,32.1479765,95,0.057739551
57,34.29698471,187,0.06374106
57,34.36520302,17,0.063931573
57,36.4048718,179,0.069627731
57,37.56328993,129,0.072862832
57,45.0907349,9,0.093884636
57,45.32724694,71,0.094545141
57,48.58824044,175,0.103652078
57,50.07289963,107,0.107798268
57,50.71740687,67,0.109598175
57,51.74328339,137,0.112463128
57,56.82969367,167,0.126667885
57,56.84525039,203,0.12671133
57,58.21455108,131,0.13053536
57,59.0243312,171,0.132796823
57,59.77885722,123,0.134903978
57,61.23009748,73,0.13895684
57,61.77035875,1,0.140465621
57,68.37578559,149,0.158912517
57,69.43959203,155,0.161883396
57,71.48879891,39,0.167606191
57,71.61967346,113,0.167971683
57,71.85586676,161,0.168631297
57,73.70795773,11,0.17380361
57,77.30756419,61,0.183856187
57,77.93043602,115,0.185595674
57,80.31107006,21,0.192244042
57,84.22080924,117,0.203162723
57,90.10265871,195,0.219588893
57,90.80863871,147,0.221560475
57,91.58279287,105,0.223722446
57,91.83992365,99,0.224440532
57,93.16760554,13,0.228148333
57,93.84188328,135,0.230031381
57,96.07975051,83,0.236281046
57,100.3718149,103,0.248267442
57,101.3460436,139,0.250988159
57,104.4651452,53,0.259698836
57,105.5501578,173,0.262728938
57,108.2663676,19,0.270314464
57,110.2759996,63,0.275926739
57,111.0512706,15,0.278091829
57,114.3854778,119,0.287403229
57,115.4323047,41,0.29032669
57,116.5814473,5,0.293535887
57,118.2403206,141,0.298168603
57,119.2873302,51,0.301092574
57,120.7670653,93,0.305225012
57,123.8419649,37,0.313812247
57,124.00916,29,0.314279171
57,126.0095439,75,0.319865619
57,130.1816965,49,0.331517139
57,131.0497186,85,0.333941254
57,131.2123145,91,0.334395334
57,132.0441957,183,0.336718518
57,132.8876749,35,0.339074092
57,133.1561332,177,0.339823813
57,134.6423778,197,0.34397443
57,135.0776274,27,0.345189946
57,137.5473386,89,0.352087079
